Year,Month,Day,Flow(m3/s),Sed(tons),TN(kg),TP(kg),MinN(kg),OrgN(kg),MinP(kg),OrgP(kg),Tpest(grams)
2001,9,1,0.0003,0,-999,-999,-999,-999,-999,-999,-999
2001,9,2,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,3,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,4,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,5,0.0372,1.850229,-999,-999,-999,-999,-999,-999,-999
2001,9,6,0.019,1.144746,-999,-999,-999,-999,-999,-999,-999
2001,9,7,0.0004,0,-999,-999,-999,-999,-999,-999,-999
2001,9,8,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,9,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,9,10,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,11,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,12,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,13,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,14,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,15,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,16,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,17,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,18,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,19,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,20,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,21,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,22,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,23,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,24,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,25,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,26,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,27,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,28,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,29,0,0,-999,-999,-999,-999,-999,-999,-999
2001,9,30,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,1,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,2,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,3,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,4,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,5,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,6,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,7,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,8,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,9,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,10,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,11,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,12,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,13,0.0385,1.042695,-999,-999,-999,-999,-999,-999,-999
2001,10,14,0.0005,0,-999,-999,-999,-999,-999,-999,-999
2001,10,15,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,16,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,17,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,18,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,19,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,20,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,21,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,22,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,23,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,24,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,25,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,26,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,27,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,28,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,29,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,30,0,0,-999,-999,-999,-999,-999,-999,-999
2001,10,31,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,1,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,2,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,3,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,4,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,5,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,6,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,7,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,8,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,9,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,10,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,11,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,12,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,13,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,14,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,15,0.0478,0.647802,-999,-999,-999,-999,-999,-999,-999
2001,11,16,0.0279,0,-999,-999,-999,-999,-999,-999,-999
2001,11,17,0.0002,0,-999,-999,-999,-999,-999,-999,-999
2001,11,18,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,19,0.0004,0,-999,-999,-999,-999,-999,-999,-999
2001,11,20,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,11,21,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,22,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,23,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,24,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,25,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,26,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,27,0,0,-999,-999,-999,-999,-999,-999,-999
2001,11,28,0.0209,1.672749,-999,-999,-999,-999,-999,-999,-999
2001,11,29,0.0035,0,-999,-999,-999,-999,-999,-999,-999
2001,11,30,0.0003,0,-999,-999,-999,-999,-999,-999,-999
2001,12,1,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,2,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,3,0.0004,0,-999,-999,-999,-999,-999,-999,-999
2001,12,4,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,5,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,6,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,7,0.0031,0,-999,-999,-999,-999,-999,-999,-999
2001,12,8,0.0091,1.46421,-999,-999,-999,-999,-999,-999,-999
2001,12,9,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,10,0,0,-999,-999,-999,-999,-999,-999,-999
2001,12,11,0.0296,1.033821,-999,-999,-999,-999,-999,-999,-999
2001,12,12,0.0051,0,-999,-999,-999,-999,-999,-999,-999
2001,12,13,0.011,0,-999,-999,-999,-999,-999,-999,-999
2001,12,14,0.0015,0,-999,-999,-999,-999,-999,-999,-999
2001,12,15,0.097,7.857927,-999,-999,-999,-999,-999,-999,-999
2001,12,16,0.4189,25.623675,-999,-999,-999,-999,-999,-999,-999
2001,12,17,0.0053,0,-999,-999,-999,-999,-999,-999,-999
2001,12,18,0.0006,0,-999,-999,-999,-999,-999,-999,-999
2001,12,19,0.0002,0,-999,-999,-999,-999,-999,-999,-999
2001,12,20,0.0002,0,-999,-999,-999,-999,-999,-999,-999
2001,12,21,0.0002,0,-999,-999,-999,-999,-999,-999,-999
2001,12,22,0.0003,0,-999,-999,-999,-999,-999,-999,-999
2001,12,23,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,24,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,25,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,26,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,27,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,28,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,29,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,30,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2001,12,31,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,1,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,2,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,3,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,4,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,5,0.0034,0,-999,-999,-999,-999,-999,-999,-999
2002,1,6,0.0004,0,-999,-999,-999,-999,-999,-999,-999
2002,1,7,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,8,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,9,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,10,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,19,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,20,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,23,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,24,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,1,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,29,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,30,0,0,-999,-999,-999,-999,-999,-999,-999
2002,1,31,0.0005,0,-999,-999,-999,-999,-999,-999,-999
2002,2,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,5,0.0638,0.465885,-999,-999,-999,-999,-999,-999,-999
2002,2,6,0.0085,0,-999,-999,-999,-999,-999,-999,-999
2002,2,7,0.0009,0,-999,-999,-999,-999,-999,-999,-999
2002,2,8,0.0004,0,-999,-999,-999,-999,-999,-999,-999
2002,2,9,0.0003,0,-999,-999,-999,-999,-999,-999,-999
2002,2,10,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,11,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,12,0.0002,0,-999,-999,-999,-999,-999,-999,-999
2002,2,13,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,14,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,15,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,16,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,17,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,18,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,19,0.0004,0,-999,-999,-999,-999,-999,-999,-999
2002,2,20,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,2,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,2,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,7,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,8,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,19,0.0752,11.766924,-999,-999,-999,-999,-999,-999,-999
2002,3,20,0.0193,0,-999,-999,-999,-999,-999,-999,-999
2002,3,21,0.0005,0,-999,-999,-999,-999,-999,-999,-999
2002,3,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,29,0,0,-999,-999,-999,-999,-999,-999,-999
2002,3,30,0.0004,0,-999,-999,-999,-999,-999,-999,-999
2002,3,31,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,4,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,7,0.0193,1.579572,-999,-999,-999,-999,-999,-999,-999
2002,4,8,0.0064,0,-999,-999,-999,-999,-999,-999,-999
2002,4,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,19,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,20,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,29,0,0,-999,-999,-999,-999,-999,-999,-999
2002,4,30,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,7,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,8,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,19,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,20,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,29,0.0017,0,-999,-999,-999,-999,-999,-999,-999
2002,5,30,0,0,-999,-999,-999,-999,-999,-999,-999
2002,5,31,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,7,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,8,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,19,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,20,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,29,0,0,-999,-999,-999,-999,-999,-999,-999
2002,6,30,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,1,0.0028,0,-999,-999,-999,-999,-999,-999,-999
2002,7,2,0.0002,0,-999,-999,-999,-999,-999,-999,-999
2002,7,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,7,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,8,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,16,0.008,0,-999,-999,-999,-999,-999,-999,-999
2002,7,17,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,7,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,19,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,20,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,29,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,30,0,0,-999,-999,-999,-999,-999,-999,-999
2002,7,31,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,7,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,8,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,19,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,20,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,29,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,30,0,0,-999,-999,-999,-999,-999,-999,-999
2002,8,31,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,7,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,8,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,13,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,19,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,20,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,21,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,22,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,23,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,24,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,25,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,26,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,27,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,28,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,29,0,0,-999,-999,-999,-999,-999,-999,-999
2002,9,30,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,1,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,2,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,3,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,4,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,5,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,6,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,7,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,8,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,9,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,10,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,11,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,12,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,13,0.0006,0,-999,-999,-999,-999,-999,-999,-999
2002,10,14,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,15,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,16,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,17,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,18,0,0,-999,-999,-999,-999,-999,-999,-999
2002,10,19,0.0538,0.985014,-999,-999,-999,-999,-999,-999,-999
2002,10,20,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,10,21,0.0917,1.978902,-999,-999,-999,-999,-999,-999,-999
2002,10,22,0.1529,3.651651,-999,-999,-999,-999,-999,-999,-999
2002,10,23,0.0008,0,-999,-999,-999,-999,-999,-999,-999
2002,10,24,0.0027,0,-999,-999,-999,-999,-999,-999,-999
2002,10,25,0.0009,0,-999,-999,-999,-999,-999,-999,-999
2002,10,26,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,10,27,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,10,28,0.0001,0,-999,-999,-999,-999,-999,-999,-999
2002,10,29,0,0,-999,-999,-999,-999,-999,-999,-999
